線区コード(16進)	駅順コード(16進)	会社名	線区名	駅名	備考
4	5d	東日本旅客鉄道	信越本	北条	
4	5e	東日本旅客鉄道	信越本	越後広田	
4	5f	東日本旅客鉄道	信越本	長鳥	
4	60	東日本旅客鉄道	信越本	塚山	
4	62	東日本旅客鉄道	信越本	越後岩塚	
4	63	東日本旅客鉄道	信越本	来迎寺	
4	64	東日本旅客鉄道	信越本	前川	
4	65	東日本旅客鉄道	信越本	宮内	
4	67	東日本旅客鉄道	信越本	長岡	
4	68	東日本旅客鉄道	信越本	北長岡	
4	69	東日本旅客鉄道	信越本	押切	
4	6a	東日本旅客鉄道	信越本	見附	
4	6c	東日本旅客鉄道	信越本	帯織	
4	6d	東日本旅客鉄道	信越本	東光寺	
4	6e	東日本旅客鉄道	信越本	三条	
4	6f	東日本旅客鉄道	信越本	東三条	
4	70	東日本旅客鉄道	信越本	燕三条	
4	71	東日本旅客鉄道	信越本	保内	
4	72	東日本旅客鉄道	信越本	加茂	
4	73	東日本旅客鉄道	信越本	羽生田	
4	74	東日本旅客鉄道	信越本	田上	
4	76	東日本旅客鉄道	信越本	矢代田	
4	77	東日本旅客鉄道	信越本	古津	
4	78	東日本旅客鉄道	信越本	新津	
4	79	東日本旅客鉄道	信越本	さつき野	
4	7a	東日本旅客鉄道	信越本	荻川	
4	7b	東日本旅客鉄道	信越本	亀田	
4	7c	東日本旅客鉄道	信越本	越後石山	
4	7d	東日本旅客鉄道	信越本	新潟	
5	1	東日本旅客鉄道	常磐	上野	
5	2	東日本旅客鉄道	常磐	日暮里	
5	3	東日本旅客鉄道	常磐	三河島	
5	4	東日本旅客鉄道	常磐	南千住	
5	6	東日本旅客鉄道	常磐	北千住	
5	7	東日本旅客鉄道	常磐	綾瀬	
5	8	東日本旅客鉄道	常磐	亀有	
5	9	東日本旅客鉄道	常磐	金町	
5	b	東日本旅客鉄道	常磐	松戸	
5	c	東日本旅客鉄道	常磐	北松戸	
5	d	東日本旅客鉄道	常磐	馬橋	
5	e	東日本旅客鉄道	常磐	新松戸	
5	10	東日本旅客鉄道	常磐	北小金	
5	11	東日本旅客鉄道	常磐	南柏	
5	12	東日本旅客鉄道	常磐	柏	
5	13	東日本旅客鉄道	常磐	北柏	
5	15	東日本旅客鉄道	常磐	我孫子	
5	16	東日本旅客鉄道	常磐	天王台	
5	18	東日本旅客鉄道	常磐	取手	
5	1a	東日本旅客鉄道	常磐	藤代	
5	1b	東日本旅客鉄道	常磐	佐貫	
5	1d	東日本旅客鉄道	常磐	牛久	
5	1e	東日本旅客鉄道	常磐	ひたち野うしく	
5	1f	東日本旅客鉄道	常磐	荒川沖	
5	21	東日本旅客鉄道	常磐	土浦	
5	23	東日本旅客鉄道	常磐	神立	
5	25	東日本旅客鉄道	常磐	高浜	
5	26	東日本旅客鉄道	常磐	石岡	
5	28	東日本旅客鉄道	常磐	羽鳥	
5	2a	東日本旅客鉄道	常磐	岩間	
5	2c	東日本旅客鉄道	常磐	友部	
5	2d	東日本旅客鉄道	常磐	内原	
5	2f	東日本旅客鉄道	常磐	赤塚	
5	30	東日本旅客鉄道	常磐	偕楽園	
5	31	東日本旅客鉄道	常磐	水戸	
5	33	東日本旅客鉄道	常磐	勝田	
5	34	東日本旅客鉄道	常磐	佐和	
5	35	東日本旅客鉄道	常磐	東海	
5	36	東日本旅客鉄道	常磐	大甕	
5	38	東日本旅客鉄道	常磐	常陸多賀	
5	39	東日本旅客鉄道	常磐	日立	
5	3a	東日本旅客鉄道	常磐	小木津	
5	3b	東日本旅客鉄道	常磐	十王	旧 川尻
5	3d	東日本旅客鉄道	常磐	高萩	
5	3e	東日本旅客鉄道	常磐	南中郷	
5	3f	東日本旅客鉄道	常磐	磯原	
5	40	東日本旅客鉄道	常磐	大津港	
5	42	東日本旅客鉄道	常磐	勿来	
5	43	東日本旅客鉄道	常磐	植田	
5	44	東日本旅客鉄道	常磐	泉	
5	45	東日本旅客鉄道	常磐	湯本	
5	47	東日本旅客鉄道	常磐	内郷	
5	48	東日本旅客鉄道	常磐	いわき	
5	4a	東日本旅客鉄道	常磐	草野	
5	4f	東日本旅客鉄道	常磐	広野	
5	52	東日本旅客鉄道	常磐	竜田	
5	5a	東日本旅客鉄道	常磐	浪江	
5	5f	東日本旅客鉄道	常磐	原ノ町	
5	61	東日本旅客鉄道	常磐	鹿島	
5	63	東日本旅客鉄道	常磐	日立木	
5	64	東日本旅客鉄道	常磐	相馬	
5	65	東日本旅客鉄道	常磐	駒ヶ嶺	
5	66	東日本旅客鉄道	常磐	新地	
5	68	東日本旅客鉄道	常磐	坂元	
5	69	東日本旅客鉄道	常磐	山下	
5	6a	東日本旅客鉄道	常磐	浜吉田	
5	6b	東日本旅客鉄道	常磐	亘理	
5	6c	東日本旅客鉄道	常磐	逢隈	
6	1	九州旅客鉄道	鹿児島本	門司港	
6	2	九州旅客鉄道	鹿児島本	小森江	
6	3	九州旅客鉄道	鹿児島本	門司	
6	6	九州旅客鉄道	鹿児島本	小倉	
6	7	九州旅客鉄道	鹿児島本	西小倉	
6	9	九州旅客鉄道	鹿児島本	九州工大前	
6	a	九州旅客鉄道	鹿児島本	戸畑	
6	b	九州旅客鉄道	鹿児島本	枝光	
6	c	九州旅客鉄道	鹿児島本	スペースワールド	
6	d	九州旅客鉄道	鹿児島本	八幡	
6	e	九州旅客鉄道	鹿児島本	黒崎	
6	10	九州旅客鉄道	鹿児島本	陣原	
6	11	九州旅客鉄道	鹿児島本	折尾	
6	12	九州旅客鉄道	鹿児島本	水巻	
6	13	九州旅客鉄道	鹿児島本	遠賀川	
6	15	九州旅客鉄道	鹿児島本	海老津	
6	17	九州旅客鉄道	鹿児島本	教育大前	
6	18	九州旅客鉄道	鹿児島本	赤間	
6	19	九州旅客鉄道	鹿児島本	東郷	
6	1a	九州旅客鉄道	鹿児島本	東福間	
6	1c	九州旅客鉄道	鹿児島本	福間	
6	1d	九州旅客鉄道	鹿児島本	千鳥	
6	1e	九州旅客鉄道	鹿児島本	古賀	
6	1f	九州旅客鉄道	鹿児島本	ししぶ	
6	20	九州旅客鉄道	鹿児島本	新宮中央	
6	21	九州旅客鉄道	鹿児島本	福工大前	旧 筑前新宮
6	22	九州旅客鉄道	鹿児島本	九産大前	
6	23	九州旅客鉄道	鹿児島本	香椎	
6	24	九州旅客鉄道	鹿児島本	千早	
6	25	九州旅客鉄道	鹿児島本	箱崎	
6	26	九州旅客鉄道	鹿児島本	吉塚	
6	27	九州旅客鉄道	鹿児島本	博多	
6	28	九州旅客鉄道	鹿児島本	竹下	
6	29	九州旅客鉄道	鹿児島本	笹原	
6	2a	九州旅客鉄道	鹿児島本	南福岡	
6	2b	九州旅客鉄道	鹿児島本	春日	
6	2c	九州旅客鉄道	鹿児島本	大野城	
6	2d	九州旅客鉄道	鹿児島本	水城	
6	2e	九州旅客鉄道	鹿児島本	都府楼南	
6	2f	九州旅客鉄道	鹿児島本	二日市	
6	2f	九州旅客鉄道	鹿児島本	都府楼南	
6	30	九州旅客鉄道	鹿児島本	二日市	
6	30	九州旅客鉄道	鹿児島本	天拝山	
6	31	九州旅客鉄道	鹿児島本	天拝山	
6	32	九州旅客鉄道	鹿児島本	原田	
6	33	九州旅客鉄道	鹿児島本	けやき台	
6	34	九州旅客鉄道	鹿児島本	基山	
6	35	九州旅客鉄道	鹿児島本	弥生が丘	
6	36	九州旅客鉄道	鹿児島本	田代	
6	37	九州旅客鉄道	鹿児島本	鳥栖	
6	39	九州旅客鉄道	鹿児島本	肥前旭	
6	3b	九州旅客鉄道	鹿児島本	久留米	
6	3d	九州旅客鉄道	鹿児島本	荒木	
6	3f	九州旅客鉄道	鹿児島本	西牟田	
6	41	九州旅客鉄道	鹿児島本	羽犬塚	
6	43	九州旅客鉄道	鹿児島本	船小屋	
6	45	九州旅客鉄道	鹿児島本	瀬高	
6	47	九州旅客鉄道	鹿児島本	南瀬高	
6	49	九州旅客鉄道	鹿児島本	渡瀬	
6	4a	九州旅客鉄道	鹿児島本	吉野	
6	4b	九州旅客鉄道	鹿児島本	銀水	
6	4d	九州旅客鉄道	鹿児島本	大牟田	
6	4f	九州旅客鉄道	鹿児島本	荒尾	
6	55	九州旅客鉄道	鹿児島本	大野下	
6	57	九州旅客鉄道	鹿児島本	玉名	
6	62	九州旅客鉄道	鹿児島本	崇城大学前	
6	63	九州旅客鉄道	鹿児島本	上熊本	
6	65	九州旅客鉄道	鹿児島本	熊本	
6	67	九州旅客鉄道	鹿児島本	川尻	
6	68	九州旅客鉄道	鹿児島本	宇土	
6	6c	九州旅客鉄道	鹿児島本	小川	
6	71	九州旅客鉄道	鹿児島本	新八代	
6	72	九州旅客鉄道	鹿児島本	八代	
6	91	九州旅客鉄道	鹿児島本	川内	
6	92	九州旅客鉄道	鹿児島本	隈之城	
6	96	九州旅客鉄道	鹿児島本	串木野	
6	9d	九州旅客鉄道	鹿児島本	伊集院	
6	9f	九州旅客鉄道	鹿児島本	薩摩松元	
6	a0	九州旅客鉄道	鹿児島本	上伊集院	
6	a1	九州旅客鉄道	鹿児島本	広木	
6	a2	九州旅客鉄道	鹿児島本	鹿児島中央	旧西鹿児島
6	a4	九州旅客鉄道	鹿児島本	鹿児島	
7	3	九州旅客鉄道	日豊本	南小倉	
7	4	九州旅客鉄道	日豊本	城野	
7	5	九州旅客鉄道	日豊本	安部山公園	
7	7	九州旅客鉄道	日豊本	下曽根	
7	9	九州旅客鉄道	日豊本	朽網	
7	b	九州旅客鉄道	日豊本	苅田	
7	d	九州旅客鉄道	日豊本	小波瀬西工大前	
7	e	九州旅客鉄道	日豊本	行橋	
7	f	九州旅客鉄道	日豊本	南行橋	
7	11	九州旅客鉄道	日豊本	新田原	
7	13	九州旅客鉄道	日豊本	築城	
7	15	九州旅客鉄道	日豊本	椎田	
7	17	九州旅客鉄道	日豊本	豊前松江	
7	19	九州旅客鉄道	日豊本	宇島	
7	1a	九州旅客鉄道	日豊本	三毛門	
7	1b	九州旅客鉄道	日豊本	吉富	
7	1c	九州旅客鉄道	日豊本	中津	
7	28	九州旅客鉄道	日豊本	中津	
7	28	九州旅客鉄道	日豊本	宇佐	
7	2a	九州旅客鉄道	日豊本	西屋敷	
7	38	九州旅客鉄道	日豊本	亀川	
7	3b	九州旅客鉄道	日豊本	別府	
7	3e	九州旅客鉄道	日豊本	西大分	
7	3f	九州旅客鉄道	日豊本	大分	
7	46	九州旅客鉄道	日豊本	坂ノ市	
7	47	九州旅客鉄道	日豊本	幸崎	
7	59	九州旅客鉄道	日豊本	高鍋	
7	61	九州旅客鉄道	日豊本	延岡	
7	67	九州旅客鉄道	日豊本	日向市	
7	6b	九州旅客鉄道	日豊本	美々津	
7	6e	九州旅客鉄道	日豊本	都農	
7	6f	九州旅客鉄道	日豊本	川南	
7	70	九州旅客鉄道	日豊本	高鍋	
7	7a	九州旅客鉄道	日豊本	宮崎	
7	7b	九州旅客鉄道	日豊本	南宮崎	
7	7c	九州旅客鉄道	日豊本	加納	
7	7d	九州旅客鉄道	日豊本	清武	
7	86	九州旅客鉄道	日豊本	都城	
7	90	九州旅客鉄道	日豊本	国分	
7	91	九州旅客鉄道	日豊本	隼人	
7	97	九州旅客鉄道	日豊本	重富	
7	99	九州旅客鉄道	日豊本	竜ケ水	
9	2	西日本旅客鉄道	北陸本	坂田	
9	3	西日本旅客鉄道	北陸本	田村	
9	4	西日本旅客鉄道	北陸本	長浜	
9	6	西日本旅客鉄道	北陸本	虎姫	
9	7	西日本旅客鉄道	北陸本	河毛	
9	8	西日本旅客鉄道	北陸本	高月	
9	9	西日本旅客鉄道	北陸本	木ノ本	
9	b	西日本旅客鉄道	北陸本	余呉	
9	c	西日本旅客鉄道	北陸本	近江塩津	
9	d	西日本旅客鉄道	北陸本	新疋田	
9	f	西日本旅客鉄道	北陸本	敦賀	
9	16	西日本旅客鉄道	北陸本	武生	
9	17	西日本旅客鉄道	北陸本	鯖江	
9	1c	西日本旅客鉄道	北陸本	福井	
9	21	西日本旅客鉄道	北陸本	芦原温泉	
9	26	西日本旅客鉄道	北陸本	加賀温泉	
9	33	西日本旅客鉄道	北陸本	松任	
9	37	西日本旅客鉄道	北陸本	金沢	
9	3b	西日本旅客鉄道	北陸本	津幡	
9	3c	西日本旅客鉄道	北陸本	倶利伽羅	
9	3d	西日本旅客鉄道	北陸本	石動	
9	3e	西日本旅客鉄道	北陸本	福岡	
9	42	西日本旅客鉄道	北陸本	高岡	
9	43	西日本旅客鉄道	北陸本	越中大門	
9	44	西日本旅客鉄道	北陸本	小杉	
9	48	西日本旅客鉄道	北陸本	富山	
9	4f	西日本旅客鉄道	北陸本	魚津	
9	50	西日本旅客鉄道	北陸本	黒部	
9	5c	西日本旅客鉄道	北陸本	糸魚川	
a	2	西日本旅客鉄道	山陽本	兵庫	神戸線
a	3	西日本旅客鉄道	山陽本	新長田	神戸線
a	4	西日本旅客鉄道	山陽本	鷹取	神戸線
a	5	西日本旅客鉄道	山陽本	須磨海浜公園	神戸線
a	7	西日本旅客鉄道	山陽本	須磨	神戸線
a	8	西日本旅客鉄道	山陽本	塩屋	神戸線
a	9	西日本旅客鉄道	山陽本	垂水	神戸線
a	a	西日本旅客鉄道	山陽本	舞子	神戸線
a	c	西日本旅客鉄道	山陽本	朝霧	神戸線
a	d	西日本旅客鉄道	山陽本	明石	神戸線
a	10	西日本旅客鉄道	山陽本	西明石	神戸線
a	11	西日本旅客鉄道	山陽本	大久保	神戸線
a	13	西日本旅客鉄道	山陽本	魚住	神戸線
a	15	西日本旅客鉄道	山陽本	土山	神戸線
a	17	西日本旅客鉄道	山陽本	東加古川	神戸線
a	19	西日本旅客鉄道	山陽本	加古川	神戸線
a	1b	西日本旅客鉄道	山陽本	宝殿	神戸線
a	1d	西日本旅客鉄道	山陽本	曽根	神戸線
a	1e	西日本旅客鉄道	山陽本	ひめじ別所	神戸線
a	1f	西日本旅客鉄道	山陽本	御着	神戸線
a	21	西日本旅客鉄道	山陽本	姫路	神戸線
a	23	西日本旅客鉄道	山陽本	英賀保	
a	24	西日本旅客鉄道	山陽本	はりま勝原	
a	25	西日本旅客鉄道	山陽本	網干	
a	27	西日本旅客鉄道	山陽本	竜野	
a	28	西日本旅客鉄道	山陽本	相生	
a	2a	西日本旅客鉄道	山陽本	有年	
a	2b	西日本旅客鉄道	山陽本	上郡	
a	2d	西日本旅客鉄道	山陽本	三石	
a	2e	西日本旅客鉄道	山陽本	吉永	
a	2f	西日本旅客鉄道	山陽本	和気	
a	30	西日本旅客鉄道	山陽本	熊山	
a	32	西日本旅客鉄道	山陽本	万富	
a	34	西日本旅客鉄道	山陽本	瀬戸	
a	35	西日本旅客鉄道	山陽本	上道	
a	36	西日本旅客鉄道	山陽本	東岡山	
a	37	西日本旅客鉄道	山陽本	高島	
a	38	西日本旅客鉄道	山陽本	西川原	
a	39	西日本旅客鉄道	山陽本	岡山	
a	3a	西日本旅客鉄道	山陽本	北長瀬	
a	3b	西日本旅客鉄道	山陽本	庭瀬	
a	3c	西日本旅客鉄道	山陽本	中庄	
a	3e	西日本旅客鉄道	山陽本	倉敷	
a	3f	西日本旅客鉄道	山陽本	西阿知	
a	41	西日本旅客鉄道	山陽本	新倉敷	
a	43	西日本旅客鉄道	山陽本	金光	
a	44	西日本旅客鉄道	山陽本	鴨方	
a	45	西日本旅客鉄道	山陽本	里庄	
a	47	西日本旅客鉄道	山陽本	笠岡	
a	48	西日本旅客鉄道	山陽本	大門	
a	49	西日本旅客鉄道	山陽本	東福山	
a	4a	西日本旅客鉄道	山陽本	福山	
a	4c	西日本旅客鉄道	山陽本	備後赤坂	
a	4d	西日本旅客鉄道	山陽本	松永	
a	4e	西日本旅客鉄道	山陽本	東尾道	
a	4f	西日本旅客鉄道	山陽本	尾道	
a	51	西日本旅客鉄道	山陽本	糸崎	
a	53	西日本旅客鉄道	山陽本	三原	
a	56	西日本旅客鉄道	山陽本	本郷	
a	58	西日本旅客鉄道	山陽本	河内	
a	59	西日本旅客鉄道	山陽本	入野	
a	5b	西日本旅客鉄道	山陽本	白市	
a	5c	西日本旅客鉄道	山陽本	西高屋	
a	5d	西日本旅客鉄道	山陽本	西条	
a	5f	西日本旅客鉄道	山陽本	八本松	
a	60	西日本旅客鉄道	山陽本	瀬野	
a	61	西日本旅客鉄道	山陽本	中野東	
a	62	西日本旅客鉄道	山陽本	安芸中野	
a	64	西日本旅客鉄道	山陽本	海田市	
a	65	西日本旅客鉄道	山陽本	向洋	
a	66	西日本旅客鉄道	山陽本	天神川	
a	67	西日本旅客鉄道	山陽本	広島	
a	68	西日本旅客鉄道	山陽本	横川	
a	69	西日本旅客鉄道	山陽本	西広島	
a	6b	西日本旅客鉄道	山陽本	新井口	
a	6c	西日本旅客鉄道	山陽本	五日市	
a	6e	西日本旅客鉄道	山陽本	廿日市	
a	6f	西日本旅客鉄道	山陽本	宮内串戸	
a	70	西日本旅客鉄道	山陽本	阿品	
a	71	西日本旅客鉄道	山陽本	宮島口	
a	72	西日本旅客鉄道	山陽本	前空	
a	74	西日本旅客鉄道	山陽本	大野浦	
a	76	西日本旅客鉄道	山陽本	玖波	
a	78	西日本旅客鉄道	山陽本	大竹	
a	79	西日本旅客鉄道	山陽本	和木	
a	7a	西日本旅客鉄道	山陽本	岩国	
a	7c	西日本旅客鉄道	山陽本	南岩国	
a	85	西日本旅客鉄道	山陽本	柳井港	
a	86	西日本旅客鉄道	山陽本	柳井	
a	8e	西日本旅客鉄道	山陽本	下松	
a	8f	西日本旅客鉄道	山陽本	櫛ヶ浜	
a	91	西日本旅客鉄道	山陽本	徳山	
a	9b	西日本旅客鉄道	山陽本	新山口	
a	9c	西日本旅客鉄道	山陽本	嘉川	
a	9d	西日本旅客鉄道	山陽本	本由良	
a	9e	西日本旅客鉄道	山陽本	厚東	
a	a1	西日本旅客鉄道	山陽本	小野田	
a	a2	西日本旅客鉄道	山陽本	厚狭	
a	a7	西日本旅客鉄道	山陽本	長府	
a	aa	西日本旅客鉄道	山陽本	新下関	
a	ac	西日本旅客鉄道	山陽本	幡生	
a	ae	西日本旅客鉄道	山陽本	下関	
b	3	西日本旅客鉄道	山陰本	丹波口	嵯峨野線
b	4	西日本旅客鉄道	山陰本	二条	嵯峨野線
b	6	西日本旅客鉄道	山陰本	円町	嵯峨野線
b	7	西日本旅客鉄道	山陰本	花園	嵯峨野線
b	8	西日本旅客鉄道	山陰本	太秦	嵯峨野線
b	9	西日本旅客鉄道	山陰本	嵯峨嵐山	嵯峨野線
b	b	西日本旅客鉄道	山陰本	保津峡	嵯峨野線
b	d	西日本旅客鉄道	山陰本	馬堀	嵯峨野線
b	e	西日本旅客鉄道	山陰本	亀岡	嵯峨野線
b	f	西日本旅客鉄道	山陰本	並河	嵯峨野線
b	10	西日本旅客鉄道	山陰本	千代川	嵯峨野線
b	12	西日本旅客鉄道	山陰本	八木	嵯峨野線
b	13	西日本旅客鉄道	山陰本	吉富	嵯峨野線
b	14	西日本旅客鉄道	山陰本	園部	嵯峨野線
b	22	西日本旅客鉄道	山陰本	綾部	
b	23	西日本旅客鉄道	山陰本	高津	
b	24	西日本旅客鉄道	山陰本	石原	
b	26	西日本旅客鉄道	山陰本	福知山	
b	2a	西日本旅客鉄道	山陰本	下夜久野	
b	2b	西日本旅客鉄道	山陰本	上夜久野	
b	2c	西日本旅客鉄道	山陰本	梁瀬	
b	2d	西日本旅客鉄道	山陰本	和田山	
b	31	西日本旅客鉄道	山陰本	江原	
b	34	西日本旅客鉄道	山陰本	豊岡	
b	35	西日本旅客鉄道	山陰本	玄武洞	
b	36	西日本旅客鉄道	山陰本	城崎温泉	旧・城崎
b	3c	西日本旅客鉄道	山陰本	鎧	
b	3d	西日本旅客鉄道	山陰本	餘部	
b	40	西日本旅客鉄道	山陰本	浜坂	
b	48	西日本旅客鉄道	山陰本	鳥取	
b	52	西日本旅客鉄道	山陰本	倉吉	
b	61	西日本旅客鉄道	山陰本	伯耆大山	
b	62	西日本旅客鉄道	山陰本	東山公園	
b	63	西日本旅客鉄道	山陰本	米子	
b	65	西日本旅客鉄道	山陰本	安来	
b	66	西日本旅客鉄道	山陰本	荒島	
b	67	西日本旅客鉄道	山陰本	揖屋	
b	68	西日本旅客鉄道	山陰本	東松江	
b	69	西日本旅客鉄道	山陰本	松江	
b	6a	西日本旅客鉄道	山陰本	乃木	
b	6b	西日本旅客鉄道	山陰本	玉造温泉	
b	6c	西日本旅客鉄道	山陰本	来待	
b	6d	西日本旅客鉄道	山陰本	宍道	
b	6e	西日本旅客鉄道	山陰本	荘原	
b	6f	西日本旅客鉄道	山陰本	直江	
b	70	西日本旅客鉄道	山陰本	出雲市	
b	71	西日本旅客鉄道	山陰本	西出雲	
b	72	西日本旅客鉄道	山陰本	出雲神西	
b	73	西日本旅客鉄道	山陰本	江南	
b	74	西日本旅客鉄道	山陰本	小田	
b	75	西日本旅客鉄道	山陰本	田儀	
b	ac	西日本旅客鉄道	山陰本	長門市	
b	c3	西日本旅客鉄道	山陰本	安岡	
c	1	西日本旅客鉄道	大阪環状	大阪	紀勢本線
